date,params_tested,best_params,val_score,test_score,confusion_matrix,is_replaced
2025-01-01 15:51:42,"{""C"": [0.1, 1, 10]}","{""C"": 1}",0.7793454786025769,0.7908870472540503,"[[308, 18, 30, 25, 10], [8, 384, 4, 28, 7], [47, 12, 298, 12, 21], [34, 22, 19, 329, 14], [14, 18, 23, 10, 171]]",False
2025-01-02 13:02:27,"{""C"": [0.1, 1, 10, 100]}","{""C"": 1}",0.7793454786025769,0.7908870472540503,"[[308, 18, 30, 25, 10], [8, 384, 4, 28, 7], [47, 12, 298, 12, 21], [34, 22, 19, 329, 14], [14, 18, 23, 10, 171]]",False
2025-01-09 12:08:23,"{""C"": [0.1, 1, 10, 100], ""kernel"": [""linear"", ""rbf"", ""poly""], ""gamma"": [""scale"", ""auto""]}","{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.781043218824959,0.7991885793036341,"[[297, 23, 35, 32, 4], [6, 402, 3, 17, 3], [40, 10, 315, 12, 13], [22, 26, 17, 349, 4], [19, 24, 24, 13, 156]]",False
